"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"17.10.2018","4.665,29","4.525,80","4.680,06","4.502,98","","3,08%"
"16.10.2018","4.525,80","4.701,28","4.727,08","4.496,95","","-3,73%"
"15.10.2018","4.701,28","4.762,16","4.851,05","4.688,70","","-1,28%"
"12.10.2018","4.762,16","4.760,77","4.807,27","4.572,47","","0,03%"
"11.10.2018","4.760,77","5.199,90","5.199,90","4.739,59","","-8,44%"
"10.10.2018","5.199,90","5.216,51","5.247,92","5.133,32","","-0,32%"
"09.10.2018","5.216,51","5.274,23","5.341,11","5.181,06","","-1,09%"
"08.10.2018","5.274,23","5.567,98","5.567,98","5.273,25","","-5,28%"
"01.10.2018","5.567,98","5.567,98","5.567,98","5.567,98","","0,00%"
"28.09.2018","5.567,98","5.519,55","5.567,98","5.487,70","","0,88%"
"27.09.2018","5.519,55","5.603,64","5.621,82","5.518,79","","-1,50%"
"26.09.2018","5.603,64","5.557,85","5.650,26","5.544,70","","0,82%"
"25.09.2018","5.557,85","5.562,92","5.589,44","5.494,41","","-0,09%"
"21.09.2018","5.562,92","5.582,68","5.658,44","5.511,13","","-0,35%"
"20.09.2018","5.582,68","5.597,69","5.655,74","5.565,62","","-0,27%"
"19.09.2018","5.597,69","5.533,91","5.660,34","5.481,04","","1,15%"
"18.09.2018","5.533,91","5.432,98","5.533,91","5.370,85","","1,86%"
"17.09.2018","5.432,98","5.525,37","5.525,37","5.412,66","","-1,67%"
"14.09.2018","5.525,37","5.611,48","5.622,32","5.506,82","","-1,53%"
"13.09.2018","5.611,48","5.556,56","5.660,98","5.488,74","","0,99%"
"12.09.2018","5.556,56","5.582,36","5.641,27","5.531,40","","-0,46%"
"11.09.2018","5.582,36","5.527,54","5.626,90","5.518,99","","0,99%"
"10.09.2018","5.527,54","5.726,87","5.726,87","5.523,00","","-3,48%"
"07.09.2018","5.726,87","5.874,99","5.948,65","5.694,24","","-2,52%"
"06.09.2018","5.874,99","5.883,52","5.965,64","5.843,37","","-0,14%"
"05.09.2018","5.883,52","5.979,48","6.001,03","5.883,52","","-1,60%"
"04.09.2018","5.979,48","5.847,69","6.014,79","5.834,42","","2,25%"
"03.09.2018","5.847,69","5.826,10","5.854,09","5.682,70","","0,37%"
"31.08.2018","5.826,10","5.863,18","5.897,83","5.810,07","","-0,63%"
"30.08.2018","5.863,18","5.950,48","5.966,53","5.856,84","","-1,47%"
"29.08.2018","5.950,48","6.003,40","6.003,40","5.891,91","","-0,88%"
"28.08.2018","6.003,40","5.984,17","6.053,68","5.966,20","","0,32%"
"27.08.2018","5.984,17","5.773,30","6.000,26","5.773,30","","3,65%"
"24.08.2018","5.773,30","5.804,35","5.822,81","5.736,74","","-0,53%"
"23.08.2018","5.804,35","5.691,90","5.847,43","5.691,90","","1,98%"
"22.08.2018","5.691,90","5.777,49","5.784,16","5.677,28","","-1,48%"
"21.08.2018","5.777,49","5.731,69","5.816,96","5.692,78","","0,80%"
"20.08.2018","5.731,69","5.630,46","5.731,69","5.552,83","","1,80%"
"17.08.2018","5.630,46","5.784,01","5.882,77","5.619,81","","-2,65%"
"16.08.2018","5.784,01","5.862,77","5.932,96","5.727,41","","-1,34%"
"15.08.2018","5.862,77","6.000,27","6.004,70","5.830,63","","-2,29%"
"14.08.2018","6.000,27","6.067,71","6.067,71","5.975,86","","-1,11%"
"13.08.2018","6.067,71","5.914,45","6.093,00","5.832,03","","2,59%"
"10.08.2018","5.914,45","5.849,03","5.923,28","5.830,10","","1,12%"
"09.08.2018","5.849,03","5.583,10","5.893,21","5.561,81","","4,76%"
"08.08.2018","5.583,10","5.719,52","5.724,54","5.578,95","","-2,39%"
"07.08.2018","5.719,52","5.507,87","5.720,02","5.475,21","","3,84%"
"06.08.2018","5.507,87","5.641,03","5.668,77","5.476,91","","-2,36%"
"03.08.2018","5.641,03","5.810,79","5.825,62","5.641,03","","-2,92%"
"02.08.2018","5.810,79","5.950,17","5.950,17","5.677,09","","-2,34%"
"01.08.2018","5.950,17","5.997,27","6.134,53","5.950,17","","-0,79%"
"31.07.2018","5.997,27","6.042,27","6.061,15","5.961,95","","-0,74%"
"30.07.2018","6.042,27","6.120,46","6.154,67","5.998,77","","-1,28%"
"27.07.2018","6.120,46","6.156,92","6.182,86","6.109,20","","-0,59%"
"26.07.2018","6.156,92","6.305,14","6.305,14","6.130,72","","-2,35%"
"25.07.2018","6.305,14","6.277,71","6.371,13","6.273,01","","0,44%"
"24.07.2018","6.277,71","6.223,29","6.308,20","6.185,37","","0,87%"
"23.07.2018","6.223,29","6.098,08","6.232,43","6.069,83","","2,05%"
"20.07.2018","6.098,08","5.994,75","6.126,97","5.948,97","","1,72%"
"19.07.2018","5.994,75","5.957,93","6.060,44","5.957,93","","0,62%"
"18.07.2018","5.957,93","6.045,68","6.068,07","5.957,93","","-1,45%"
"17.07.2018","6.045,68","5.988,73","6.045,68","5.917,15","","0,95%"
"16.07.2018","5.988,73","5.922,25","6.053,85","5.922,25","","1,12%"
"13.07.2018","5.922,25","5.872,93","5.932,62","5.872,93","","0,84%"
"12.07.2018","5.872,93","5.596,27","5.895,77","5.596,27","","4,94%"
"11.07.2018","5.596,27","5.767,92","5.767,92","5.509,72","","-2,98%"
"10.07.2018","5.767,92","5.780,92","5.785,98","5.716,07","","-0,22%"
"09.07.2018","5.780,92","5.659,52","5.785,90","5.659,52","","2,15%"
"06.07.2018","5.659,52","5.608,53","5.784,75","5.580,23","","0,91%"
"05.07.2018","5.608,53","5.773,35","5.789,51","5.607,12","","-2,85%"
"04.07.2018","5.773,35","5.913,57","5.913,57","5.762,42","","-2,37%"
"03.07.2018","5.913,57","5.745,72","5.944,81","5.645,34","","2,92%"
"02.07.2018","5.745,72","5.841,78","5.865,27","5.677,43","","-1,64%"
"29.06.2018","5.841,78","5.574,00","5.841,78","5.574,00","","4,80%"
"28.06.2018","5.574,00","5.626,09","5.711,95","5.570,47","","-0,93%"
"27.06.2018","5.626,09","5.697,86","5.726,27","5.606,55","","-1,26%"
"26.06.2018","5.697,86","5.562,74","5.708,71","5.439,82","","2,43%"
"25.06.2018","5.562,74","5.662,65","5.700,98","5.556,89","","-1,76%"
"22.06.2018","5.662,65","5.609,05","5.705,16","5.478,96","","0,96%"
"21.06.2018","5.609,05","5.866,56","5.866,56","5.603,64","","-4,39%"
"20.06.2018","5.866,56","5.839,48","5.912,20","5.705,25","","0,46%"
"19.06.2018","5.839,48","6.303,54","6.303,54","5.761,63","","-7,36%"
"18.06.2018","6.303,54","6.303,54","6.303,54","6.303,54","","0,00%"
"15.06.2018","6.303,54","6.492,90","6.492,90","6.281,58","","-2,92%"
"14.06.2018","6.492,90","6.597,44","6.597,44","6.486,38","","-1,58%"
"13.06.2018","6.597,44","6.778,12","6.778,12","6.595,90","","-2,67%"
"12.06.2018","6.778,12","6.720,43","6.791,35","6.632,79","","0,86%"
"11.06.2018","6.720,43","6.773,46","6.773,46","6.691,16","","-0,78%"
"08.06.2018","6.773,46","6.821,04","6.836,81","6.739,14","","-0,70%"
"07.06.2018","6.821,04","6.861,37","6.905,36","6.819,67","","-0,59%"
"06.06.2018","6.861,37","6.887,01","6.912,01","6.832,08","","-0,37%"
"05.06.2018","6.887,01","6.756,26","6.887,01","6.738,45","","1,94%"
"04.06.2018","6.756,26","6.814,12","6.814,12","6.714,11","","-0,85%"
"01.06.2018","6.814,12","6.885,12","6.891,37","6.783,38","","-1,03%"
"31.05.2018","6.885,12","6.787,48","6.891,61","6.750,77","","1,44%"
"30.05.2018","6.787,48","6.955,88","6.955,88","6.771,80","","-2,42%"
"29.05.2018","6.955,88","6.994,02","7.062,75","6.951,87","","-0,55%"
"28.05.2018","6.994,02","7.007,31","7.079,79","6.983,23","","-0,19%"
"25.05.2018","7.007,31","7.152,33","7.152,33","7.003,53","","-2,03%"
"24.05.2018","7.152,33","7.201,18","7.238,41","7.146,91","","-0,68%"
"23.05.2018","7.201,18","7.264,38","7.283,74","7.201,18","","-0,87%"
"22.05.2018","7.264,38","7.252,19","7.269,28","7.210,04","","0,17%"
"21.05.2018","7.252,19","7.062,43","7.274,32","7.062,43","","2,69%"
"18.05.2018","7.062,43","7.055,49","7.083,19","6.975,41","","0,10%"
"17.05.2018","7.055,49","7.101,36","7.131,65","7.045,49","","-0,65%"
"16.05.2018","7.101,36","7.185,67","7.185,67","7.094,46","","-1,17%"
"15.05.2018","7.185,67","7.099,56","7.185,67","7.082,41","","1,21%"
"14.05.2018","7.099,56","7.089,10","7.187,53","7.079,44","","0,15%"
"11.05.2018","7.089,10","7.137,90","7.155,36","7.078,72","","-0,68%"
"10.05.2018","7.137,90","7.181,16","7.205,18","7.078,50","","-0,60%"
"09.05.2018","7.181,16","7.207,92","7.236,84","7.148,10","","-0,37%"
"08.05.2018","7.207,92","7.135,84","7.207,92","7.115,15","","1,01%"
"07.05.2018","7.135,84","7.019,37","7.140,65","7.019,37","","1,66%"
"04.05.2018","7.019,37","7.053,97","7.096,82","7.017,49","","-0,49%"
"03.05.2018","7.053,97","6.983,16","7.053,97","6.831,06","","1,01%"
"02.05.2018","6.983,16","7.041,10","7.085,01","6.936,42","","-0,82%"
"30.04.2018","7.041,10","7.041,10","7.041,10","7.041,10","","0,00%"
"27.04.2018","7.041,10","7.065,06","7.135,58","6.957,16","","-0,34%"
"26.04.2018","7.065,06","7.231,84","7.231,84","7.065,06","","-2,31%"
"25.04.2018","7.231,84","7.186,61","7.298,15","7.166,17","","0,63%"
"24.04.2018","7.186,61","7.003,99","7.186,61","6.926,98","","2,61%"
"23.04.2018","7.003,99","7.124,99","7.154,96","6.904,27","","-1,70%"
"20.04.2018","7.124,99","7.262,18","7.285,42","7.096,41","","-1,89%"
"19.04.2018","7.262,18","7.240,33","7.372,85","7.212,13","","0,30%"
"18.04.2018","7.240,33","7.066,58","7.270,87","6.970,75","","2,46%"
"17.04.2018","7.066,58","7.294,84","7.353,78","7.051,54","","-3,13%"
"16.04.2018","7.294,84","7.206,20","7.316,24","7.166,06","","1,23%"
"13.04.2018","7.206,20","7.194,34","7.288,28","7.175,77","","0,16%"
"12.04.2018","7.194,34","7.274,44","7.299,98","7.184,89","","-1,10%"
"11.04.2018","7.274,44","7.213,97","7.347,22","7.213,97","","0,84%"
"10.04.2018","7.213,97","7.208,26","7.220,89","7.107,36","","0,08%"
"09.04.2018","7.208,26","7.179,43","7.297,67","7.099,73","","-25,34%"
"05.04.2018","9.654,88","9.654,88","9.654,88","9.654,88","","34,48%"
"04.04.2018","7.179,43","7.327,23","7.360,48","7.164,15","","-2,02%"
"03.04.2018","7.327,23","7.457,26","7.457,26","7.197,93","","-1,74%"
"02.04.2018","7.457,26","7.376,19","7.570,00","7.376,19","","1,10%"
